date,league,home_team,away_team,market,prob,fair_odds,book_odds,ev,overround,kelly,stake,pnl,bankroll_after,won
2022-04-30,I1,Sampdoria,Genoa,home,0.4688,2.133,2.75,0.2891,0.053,0.04,21.3029,37.2801,569.8525,True
2022-04-30,I1,Cagliari,Verona,away,0.5832,1.715,2.75,0.6038,0.0496,0.04,19.9093,34.8412,532.5724,True
2022-04-30,SP1,Valencia,Levante,home,0.5211,1.919,2.2,0.1464,0.0528,0.03049,19.7208,-19.7208,627.0752,False
2022-05-01,SP1,Elche,Osasuna,home,0.4781,2.092,2.8,0.3386,0.04,0.04,24.5613,-24.5613,589.4708,False
2022-05-01,SP1,Granada,Celta,away,0.426,2.348,2.62,0.1161,0.0513,0.01791,10.5574,-10.5574,578.9134,False
2022-05-01,SP1,Vallecano,Sociedad,draw,0.4031,2.481,3.1,0.2496,0.0476,0.02971,17.1995,36.119,615.0324,True
2022-05-01,F1,Marseille,Lyon,home,0.5416,1.846,2.25,0.2187,0.0635,0.04,28.4613,-28.4613,683.0712,False
2022-05-01,I1,Empoli,Torino,away,0.4607,2.17,2.55,0.1749,0.0566,0.02821,16.0755,24.9171,594.7696,True
2022-05-01,F1,Brest,Clermont,home,0.6557,1.525,2.3,0.5082,0.0515,0.04,27.3228,35.5197,718.5909,True
2022-05-01,E0,Everton,Chelsea,away,0.7229,1.383,1.75,0.265,0.0492,0.04,18.0994,-18.0994,434.3866,False
2022-05-01,N1,Go Ahead Eagles,Vitesse,home,0.511,1.957,2.87,0.4665,0.0561,0.04,24.389,-24.389,585.3353,False
2022-05-01,G1,PAOK,AEK,home,0.5426,1.843,2.25,0.2208,0.0527,0.04,43.8281,-43.8281,1051.8749,False
2022-05-02,G1,Ionikos,Apollon,home,0.6977,1.433,2.75,0.9186,0.0566,0.04,42.075,73.6312,1125.5061,True
2022-05-02,D1,M'gladbach,RB Leipzig,away,0.6708,1.491,1.75,0.1738,0.0524,0.04,37.6159,-37.6159,902.781,False
2022-05-06,I1,Genoa,Juventus,away,0.6286,1.591,2.05,0.2886,0.0575,0.04,23.7908,-23.7908,570.9788,False
2022-05-06,T1,Hatayspor,Trabzonspor,away,0.5796,1.725,2.5,0.4489,0.1024,0.04,48.2647,-48.2647,1158.354,False
2022-05-06,D1,Bochum,Bielefeld,home,0.5308,1.884,2.15,0.1412,0.0554,0.0307,27.7154,31.8727,934.6537,True
2022-05-07,G1,Apollon,Lamia,away,0.4169,2.399,3.0,0.2507,0.0541,0.03134,35.2734,-35.2734,1090.2328,False
2022-05-07,N1,Willem II,Heracles,away,0.4538,2.204,3.3,0.4974,0.0517,0.04,23.4134,-23.4134,561.9219,False
2022-05-07,I1,Sassuolo,Udinese,away,0.4307,2.322,2.87,0.2362,0.061,0.03157,18.0258,-18.0258,552.953,False
2022-05-07,T1,Buyuksehyr,Galatasaray,home,0.5971,1.675,1.9,0.1345,0.1061,0.03736,43.2761,-43.2761,1115.0779,False
2022-05-07,SP1,Celta,Alaves,home,0.5794,1.726,1.9,0.1008,0.0514,0.02799,17.2148,15.4933,630.5256,True
2022-05-07,D1,Hertha,Mainz,away,0.4907,2.038,2.7,0.3249,0.0566,0.04,37.3861,63.5565,998.2102,True
2022-05-07,N1,Groningen,Sparta Rotterdam,home,0.5262,1.9,2.1,0.105,0.056,0.02387,13.4131,-13.4131,548.5088,False
2022-05-07,G1,Atromitos,Ionikos,away,0.4535,2.205,3.8,0.7233,0.0518,0.04,43.6093,122.1061,1212.3389,True
2022-05-07,E0,Brentford,Southampton,home,0.5172,1.933,2.15,0.112,0.0539,0.02435,10.8523,12.4802,458.1608,True
2022-05-07,E0,Crystal Palace,Watford,home,0.7079,1.413,1.65,0.168,0.0561,0.04,17.3755,11.2941,445.6806,True
2022-05-08,F1,Angers,Bordeaux,home,0.5416,1.846,2.1,0.1374,0.056,0.03123,22.4416,24.6858,743.2767,True
2022-05-08,I1,Venezia,Bologna,away,0.5044,1.983,2.35,0.1852,0.0597,0.03431,18.9718,-18.9718,533.9812,False
2022-05-08,G1,Aris,Olympiakos,away,0.4096,2.442,5.0,1.0479,0.0965,0.04,48.4936,193.9742,1406.3131,True
2022-05-08,F1,Clermont,Montpellier,away,0.4304,2.323,3.8,0.6355,0.0526,0.04,29.7311,-29.7311,713.5456,False
2022-05-08,P1,Gil Vicente,Tondela,home,0.6343,1.577,1.83,0.1608,0.0631,0.04,37.4121,31.052,966.3535,True
2022-05-08,P1,Sp Braga,Arouca,home,0.7003,1.428,1.66,0.1626,0.0707,0.04,36.4498,24.0569,935.3015,True
2022-05-08,N1,Feyenoord,PSV Eindhoven,home,0.493,2.028,2.37,0.1685,0.0569,0.03075,16.8666,-16.8666,531.6422,False
2022-05-08,SP1,Ath Madrid,Real Madrid,away,0.5059,1.977,3.5,0.7706,0.0476,0.04,25.221,-25.221,605.3046,False
2022-05-08,E0,Norwich,West Ham,away,0.6316,1.583,1.75,0.1053,0.0568,0.03511,15.4426,11.5819,451.4163,True
2022-05-08,E0,Leicester,Everton,home,0.5417,1.846,2.6,0.4083,0.0513,0.04,18.3264,-18.3264,439.8344,False
2022-05-09,T1,Antalyaspor,Konyaspor,home,0.4393,2.276,2.7,0.1862,0.0597,0.02738,30.5308,51.9024,1166.9803,True
2022-05-09,I1,Fiorentina,Roma,away,0.4011,2.493,3.0,0.2033,0.0583,0.02541,13.5685,-13.5685,520.4127,False
2022-05-09,P1,Belenenses,Famalicao,away,0.4631,2.16,2.62,0.2132,0.0614,0.03291,31.8027,51.5204,1017.8738,True
2022-05-11,SP1,Sevilla,Mallorca,home,0.781,1.28,1.61,0.2575,0.0529,0.04,24.2122,-24.2122,581.0924,False
2022-05-11,E0,Leeds,Chelsea,away,0.7364,1.358,1.65,0.215,0.0547,0.04,18.0567,11.7368,463.1531,True
2022-05-11,N1,Cambuur,Willem II,home,0.5524,1.81,2.6,0.4362,0.0513,0.04,21.2657,-21.2657,510.3765,False
2022-05-14,D1,Dortmund,Hertha,home,0.844,1.185,1.5,0.2661,0.0571,0.04,38.467,19.2335,980.9092,True
2022-05-14,F1,St Etienne,Reims,away,0.4385,2.28,4.5,0.9734,0.0536,0.04,28.5418,99.8964,813.442,True
2022-05-14,I1,Empoli,Salernitana,home,0.4791,2.087,3.1,0.4852,0.0654,0.04,20.8165,-20.8165,499.5962,False
2022-05-14,I1,Udinese,Spezia,home,0.6363,1.572,1.83,0.1645,0.0529,0.04,19.9838,-19.9838,479.6124,False
2022-05-14,D1,Stuttgart,FC Koln,away,0.4438,2.253,2.87,0.2738,0.053,0.0366,36.5345,-36.5345,961.6757,False
2022-05-14,D1,Leverkusen,Freiburg,home,0.6369,1.57,2.4,0.5286,0.0615,0.04,39.2364,54.9309,1035.8401,True
2022-05-14,F1,Rennes,Marseille,home,0.5566,1.797,2.0,0.1132,0.0556,0.0283,23.0204,23.0204,836.4624,True
2022-05-14,P1,Maritimo,Portimonense,home,0.5444,1.837,2.25,0.225,0.0611,0.04,40.715,-40.715,977.1589,False
2022-05-15,I1,Napoli,Genoa,home,0.7265,1.377,1.8,0.3076,0.0687,0.04,19.1845,15.3476,494.96,True
2022-05-15,SP1,Cadiz,Real Madrid,away,0.6369,1.57,2.2,0.4012,0.0606,0.04,22.5125,-22.5125,540.2988,False
2022-05-15,SP1,Villarreal,Sociedad,home,0.5421,1.845,2.1,0.1384,0.057,0.03146,18.2812,-18.2812,562.8113,False
2022-05-15,E0,Watford,Leicester,away,0.599,1.669,1.95,0.1681,0.0617,0.04,19.5636,18.5854,507.6751,True
2022-05-15,E0,Leeds,Brighton,away,0.538,1.859,2.62,0.4096,0.0491,0.04,20.3787,-20.3787,489.0897,False
2022-05-15,E0,Everton,Brentford,away,0.415,2.409,3.5,0.4526,0.0513,0.04,18.5261,46.3153,509.4684,True
2022-05-15,SP1,Levante,Alaves,home,0.5991,1.669,2.8,0.6774,0.0647,0.04,21.612,38.9015,579.2003,True
2022-05-15,G1,Ionikos,Panetolikos,home,0.5738,1.743,2.1,0.205,0.047,0.04,56.2525,61.8778,1468.1908,True
2022-05-15,N1,Willem II,Utrecht,away,0.4885,2.047,3.0,0.4655,0.0842,0.04,20.4151,-20.4151,489.9614,False
2022-05-17,G1,AEK,Olympiakos,away,0.4457,2.244,3.3,0.4707,0.0505,0.04,58.7276,135.0736,1603.2644,True
2022-05-19,E0,Everton,Crystal Palace,away,0.4489,2.228,4.33,0.9439,0.0514,0.04,20.307,-20.307,487.3681,False
2022-05-20,T1,Antalyaspor,Galatasaray,home,0.5821,1.718,2.3,0.3389,0.0538,0.04,46.6792,-46.6792,1120.3011,False
2022-05-21,I1,Genoa,Bologna,away,0.4397,2.274,3.0,0.3191,0.0556,0.03989,18.9542,37.9084,513.07,True
2022-05-21,I1,Fiorentina,Juventus,away,0.4521,2.212,4.2,0.8988,0.0568,0.04,19.7984,-19.7984,475.1616,False
2022-05-21,F1,Nantes,St Etienne,home,0.7312,1.368,2.6,0.9012,0.052,0.04,33.4585,-33.4585,803.0039,False
2022-05-21,F1,Clermont,Lyon,away,0.6408,1.561,1.8,0.1534,0.0556,0.04,30.8354,24.6683,795.552,True
2022-05-21,F1,Brest,Bordeaux,home,0.6892,1.451,1.9,0.3095,0.062,0.04,32.1202,-32.1202,770.8838,False
2022-05-22,SP1,Barcelona,Villarreal,home,0.5506,1.816,2.1,0.1563,0.0595,0.03553,20.5207,-20.5207,557.0384,False
2022-05-22,SP1,Osasuna,Mallorca,home,0.5521,1.811,3.3,0.822,0.0517,0.04,24.065,-24.065,577.5591,False
2022-05-22,SP1,Sevilla,Ath Bilbao,home,0.4619,2.165,2.5,0.1548,0.0515,0.02581,14.9492,22.4237,601.6241,True
2022-05-22,E0,Crystal Palace,Man United,home,0.4551,2.197,3.0,0.3653,0.0556,0.04,20.1575,40.3151,544.2537,True
2022-05-22,E0,Brentford,Leeds,home,0.6337,1.578,2.45,0.5527,0.053,0.04,21.7701,-21.7701,522.4836,False
2022-05-22,E0,Leicester,Southampton,home,0.6268,1.595,1.85,0.1596,0.0537,0.04,19.4947,16.5705,503.9386,True
2022-05-22,I1,Salernitana,Udinese,away,0.5605,1.784,4.75,1.6622,0.0488,0.04,20.5228,76.9605,590.0305,True
2022-07-22,B1,Standard,Gent,away,0.6158,1.624,1.85,0.1392,0.0564,0.04,54.3872,-54.3872,1305.2929,False
2022-07-23,B1,Charleroi,Eupen,home,0.7284,1.373,1.61,0.1727,0.1094,0.04,54.2352,33.0835,1388.963,True
2022-07-23,B1,Waregem,Seraing,home,0.5372,1.861,2.15,0.155,0.0957,0.0337,43.9884,50.5866,1355.8795,True
2022-07-23,B1,Kortrijk,Oud-Heverlee Leuven,home,0.4709,2.123,2.37,0.1162,0.0829,0.0212,29.446,-29.446,1359.517,False
2022-07-29,B1,St. Gilloise,Charleroi,home,0.7121,1.404,1.65,0.175,0.0561,0.04,54.3807,35.3474,1394.8644,True
2022-07-31,B1,Eupen,Club Brugge,away,0.8044,1.243,1.5,0.2066,0.0677,0.04,55.7946,-55.7946,1339.0699,False
2022-08-06,B1,Kortrijk,St Truiden,away,0.496,2.016,2.3,0.1409,0.0806,0.02709,36.2754,-36.2754,1302.7945,False
2022-08-06,B1,Mechelen,St. Gilloise,away,0.712,1.405,2.1,0.4952,0.0952,0.04,52.1118,-52.1118,1250.6827,False
2022-08-06,E0,Leeds,Wolves,away,0.4319,2.315,3.2,0.3822,0.0511,0.04,20.8993,-20.8993,501.5842,False
2022-08-06,D1,M'gladbach,Hoffenheim,home,0.5614,1.781,2.05,0.1509,0.0592,0.03592,37.2074,39.0677,1074.9079,True
2022-08-06,N1,Waalwijk,Utrecht,home,0.4513,2.216,3.5,0.5794,0.0617,0.04,19.5985,-19.5985,470.363,False
2022-08-06,D1,Union Berlin,Hertha,home,0.6613,1.512,1.72,0.1375,0.0703,0.04,42.9963,30.9573,1105.8652,True
2022-08-07,N1,Vitesse,Feyenoord,away,0.6103,1.639,1.9,0.1595,0.0526,0.04,19.7176,17.7459,510.6862,True
2022-08-07,N1,Nijmegen,Twente,away,0.5461,1.831,2.2,0.2015,0.0549,0.04,18.8145,22.5774,492.9404,True
2022-08-07,F1,Angers,Nantes,away,0.4221,2.369,2.7,0.1397,0.0484,0.02054,16.3406,-16.3406,779.2114,False
2022-08-07,T1,Antalyaspor,Galatasaray,home,0.5463,1.831,2.37,0.2947,0.0843,0.04,44.812,-44.812,1075.4891,False
2022-08-07,B1,Standard,Cercle Brugge,away,0.4392,2.277,2.55,0.1199,0.0968,0.01934,24.1882,-24.1882,1226.4945,False
2022-08-12,F1,Nantes,Lille,home,0.4472,2.236,3.0,0.3416,0.0441,0.04,31.1685,-31.1685,748.043,False
2022-08-12,SP1,Osasuna,Sevilla,away,0.4886,2.047,2.4,0.1726,0.0517,0.03082,17.1679,-17.1679,539.8705,False
2022-08-13,E0,Brentford,Man United,home,0.4562,2.192,3.75,0.7109,0.0524,0.04,19.5859,53.8611,543.5076,True
2022-08-13,E0,Brighton,Newcastle,home,0.4645,2.153,2.45,0.138,0.054,0.0238,11.9377,-11.9377,489.6465,False
2022-08-14,T1,Alanyaspor,Besiktas,home,0.4602,2.173,2.75,0.2655,0.0496,0.03794,40.8041,-40.8041,1034.685,False
2022-08-14,P1,Guimaraes,Estoril,home,0.5873,1.703,1.95,0.1452,0.0701,0.03821,37.3372,35.4704,1012.6293,True
2022-08-14,F1,Reims,Clermont,home,0.6211,1.61,2.15,0.3354,0.0554,0.04,29.9217,-29.9217,718.1212,False
2022-08-14,B1,Eupen,Antwerp,away,0.6392,1.564,1.85,0.1826,0.0683,0.04,49.0598,41.7008,1268.1953,True
2022-08-15,P1,Arouca,Gil Vicente,away,0.4781,2.092,2.6,0.243,0.0604,0.03796,38.4394,-38.4394,974.1899,False
2022-08-15,I1,Verona,Napoli,away,0.5973,1.674,2.05,0.2245,0.0592,0.04,23.6012,24.7813,614.8117,True
2022-08-15,T1,Konyaspor,Buyuksehyr,away,0.449,2.227,2.5,0.1226,0.0578,0.02043,21.1386,-21.1386,1013.5464,False
2022-08-19,G1,Volos NFC,Asteras Tripolis,home,0.5147,1.943,2.45,0.261,0.0748,0.04,64.1306,-64.1306,1539.1338,False
2022-08-20,D1,Stuttgart,Freiburg,away,0.4557,2.194,2.55,0.1621,0.0516,0.02614,28.9073,44.8063,1150.6716,True
2022-08-20,SP1,Mallorca,Betis,away,0.6315,1.584,2.4,0.5156,0.0517,0.04,21.5948,30.2327,570.1032,True
2022-08-20,D1,Leverkusen,Hoffenheim,home,0.697,1.435,1.66,0.157,0.0556,0.04,46.0269,-46.0269,1104.6447,False
2022-08-20,P1,Porto,Sp Lisbon,home,0.5891,1.697,2.1,0.2371,0.0649,0.04,38.9676,42.8644,1017.0542,True
2022-08-20,E0,Leicester,Southampton,home,0.6728,1.486,1.83,0.2311,0.0464,0.04,21.7403,-21.7403,521.7673,False
2022-08-20,I1,Udinese,Salernitana,home,0.7001,1.428,1.75,0.2251,0.0568,0.04,24.5925,-24.5925,590.2193,False
2022-08-20,E0,Crystal Palace,Aston Villa,home,0.4408,2.269,2.5,0.102,0.0525,0.017,8.87,13.3051,535.0724,True
2022-08-21,D1,Ein Frankfurt,FC Koln,away,0.4972,2.011,3.6,0.7899,0.0573,0.04,44.1858,-44.1858,1060.4589,False
2022-08-21,P1,Portimonense,Guimaraes,away,0.4929,2.029,2.55,0.2569,0.0769,0.04,40.6822,-40.6822,976.372,False
2022-08-21,I1,Atalanta,Milan,away,0.5339,1.873,2.5,0.3348,0.0494,0.04,23.6088,-23.6088,566.6105,False
2022-08-21,F1,Clermont,Nice,away,0.5401,1.852,2.05,0.1072,0.0486,0.02552,18.3265,-18.3265,699.7948,False
2022-08-22,E0,Man United,Liverpool,away,0.7558,1.323,1.6,0.2094,0.0464,0.04,21.4029,-21.4029,513.6695,False
2022-08-22,T1,Fenerbahce,Ad. Demirspor,home,0.6538,1.529,1.7,0.1115,0.0605,0.03983,39.1242,27.3869,1009.6654,True
2022-08-22,T1,Sivasspor,Alanyaspor,away,0.4422,2.262,2.75,0.216,0.0578,0.03085,31.2679,-31.2679,982.2785,False
2022-08-26,T1,Gaziantep,Antalyaspor,away,0.473,2.114,2.8,0.3245,0.0602,0.04,40.3866,-40.3866,969.2788,False
2022-08-26,SP1,Betis,Osasuna,home,0.6489,1.541,1.8,0.1681,0.0439,0.04,22.8041,18.2433,588.3466,True
2022-08-27,E0,Brentford,Everton,home,0.6347,1.576,2.0,0.2694,0.0524,0.04,20.5468,-20.5468,493.1227,False
2022-08-27,E0,Brighton,Leeds,home,0.5912,1.691,1.9,0.1234,0.0526,0.03427,16.8993,15.2094,508.3321,True
2022-08-27,B1,Seraing,Genk,away,0.7535,1.327,1.5,0.1302,0.0628,0.04,50.7278,25.3639,1293.5592,True
2022-08-27,D1,Hertha,Dortmund,away,0.7261,1.377,1.66,0.2054,0.0556,0.04,42.4184,27.9961,1088.455,True
2022-08-28,B1,Westerlo,Eupen,home,0.7791,1.284,1.85,0.4413,0.0644,0.04,50.5502,-50.5502,1213.2054,False
2022-08-28,B1,Kortrijk,Standard,home,0.4284,2.334,2.7,0.1566,0.0597,0.02304,29.8036,-29.8036,1263.7556,False
2022-08-28,SP1,Getafe,Villarreal,away,0.6449,1.551,1.85,0.1931,0.0656,0.04,23.5339,-23.5339,564.8127,False
2022-08-28,G1,OFI Crete,Panathinaikos,away,0.6901,1.449,1.9,0.3112,0.0516,0.04,59.1027,53.1925,1530.7609,True
2022-08-28,G1,Panetolikos,Aris,away,0.6016,1.662,2.05,0.2332,0.0521,0.04,61.5654,-61.5654,1477.5685,False
2022-08-28,P1,Arouca,Sp Braga,away,0.6838,1.462,1.66,0.1352,0.0691,0.04,39.0549,25.7762,1002.1483,True
2022-08-28,F1,Nice,Marseille,away,0.4455,2.245,2.55,0.136,0.0482,0.02193,15.3465,23.7871,723.5819,True
2022-08-28,T1,Trabzonspor,Galatasaray,home,0.4823,2.073,2.37,0.1431,0.0525,0.02611,25.3079,-25.3079,943.9709,False
2022-08-28,I1,Fiorentina,Napoli,away,0.5894,1.697,2.15,0.2673,0.0506,0.04,22.6644,-22.6644,543.9461,False
2022-08-29,G1,Asteras Tripolis,Olympiakos,away,0.6769,1.477,1.8,0.2184,0.0497,0.04,61.2304,-61.2304,1469.5305,False
2022-08-31,I1,Empoli,Verona,away,0.4139,2.416,2.7,0.1175,0.0551,0.01727,9.3939,-9.3939,534.5521,False
2022-08-31,I1,Sampdoria,Lazio,away,0.6594,1.517,1.85,0.2199,0.0564,0.04,21.3821,-21.3821,513.17,False
2022-08-31,F1,Angers,Reims,away,0.4118,2.429,2.87,0.1817,0.0596,0.0243,17.583,32.8803,756.4621,True
2022-08-31,E0,West Ham,Tottenham,away,0.5944,1.682,1.95,0.1591,0.0538,0.04,20.3333,-20.3333,487.9988,False
2022-09-01,E0,Leicester,Man United,home,0.5066,1.974,3.4,0.7225,0.0486,0.04,19.52,-19.52,468.4789,False
2022-09-01,B1,Anderlecht,Gent,home,0.5075,1.97,2.2,0.1166,0.0517,0.02428,29.4566,-29.4566,1183.7487,False
2022-09-03,G1,Lamia,Asteras Tripolis,away,0.4592,2.178,2.4,0.1021,0.0517,0.01824,26.8042,-26.8042,1442.7263,False
2022-09-03,T1,Giresunspor,Konyaspor,away,0.4943,2.023,2.62,0.2951,0.0788,0.04,37.7588,61.1693,1005.1402,True
2022-09-03,B1,Eupen,Kortrijk,away,0.4016,2.49,3.1,0.245,0.0611,0.02917,33.1488,69.6124,1206.0112,True
2022-09-03,SP1,Sociedad,Ath Madrid,away,0.4407,2.269,2.55,0.1238,0.0495,0.01997,11.2793,-11.2793,553.5334,False
2022-09-03,E0,Brentford,Leeds,home,0.5984,1.671,2.1,0.2566,0.056,0.04,18.7392,20.6131,489.0919,True
2022-09-03,D1,Wolfsburg,FC Koln,away,0.4289,2.332,3.75,0.6083,0.0486,0.04,43.5382,119.7301,1208.1851,True
2022-09-03,D1,Ein Frankfurt,RB Leipzig,away,0.6171,1.62,2.0,0.2343,0.0524,0.04,48.3274,-48.3274,1159.8577,False
2022-09-03,I1,Milan,Inter,home,0.4583,2.182,2.8,0.2834,0.0495,0.03935,20.1932,36.3478,549.5179,True
2022-09-03,T1,Buyuksehyr,Alanyaspor,home,0.6612,1.512,1.9,0.2563,0.0752,0.04,40.2056,36.185,1041.3253,True
2022-09-03,B1,Mechelen,Seraing,home,0.7467,1.339,1.57,0.1722,0.0584,0.04,47.3499,-47.3499,1136.3988,False
2022-09-04,G1,Volos NFC,OFI Crete,home,0.6595,1.516,1.9,0.2531,0.0585,0.04,57.7091,-57.7091,1385.0172,False
2022-09-04,I1,Verona,Sampdoria,home,0.5703,1.753,2.05,0.1692,0.0434,0.04,21.9807,23.0798,572.5976,True
2022-09-04,B1,Waregem,St. Gilloise,away,0.6787,1.473,1.65,0.1198,0.0632,0.04,48.6012,31.5908,1246.6216,True
2022-09-04,B1,Charleroi,Gent,away,0.5339,1.873,2.1,0.1211,0.0644,0.02753,34.3967,-34.3967,1215.0308,False
2022-09-04,T1,Hatayspor,Ad. Demirspor,away,0.4912,2.036,2.25,0.1052,0.0923,0.02105,21.9199,-21.9199,1019.4054,False
2022-09-04,F1,Reims,Lens,away,0.554,1.805,2.25,0.2465,0.0427,0.04,29.4796,-29.4796,707.5112,False
2022-09-04,F1,Montpellier,Lille,home,0.4173,2.396,3.25,0.3563,0.0505,0.03959,28.0104,-28.0104,679.5008,False
2022-09-04,F1,Ajaccio,Lorient,away,0.4204,2.379,2.9,0.2192,0.0655,0.02884,19.5968,37.2339,716.7347,True
2022-09-04,F1,Clermont,Toulouse,away,0.4687,2.133,2.4,0.1249,0.0595,0.02231,15.9904,-15.9904,700.7444,False
2022-09-04,B1,Antwerp,Westerlo,home,0.7488,1.336,1.9,0.4227,0.0541,0.04,48.2404,43.4164,1249.4276,True
2022-09-04,E0,Man United,Arsenal,away,0.4681,2.136,2.7,0.2638,0.0561,0.0388,18.9768,-18.9768,470.1152,False
2022-09-04,N1,Groningen,Vitesse,home,0.4737,2.111,2.5,0.1842,0.0481,0.0307,15.6781,-15.6781,495.0082,False
2022-09-04,F1,Brest,Strasbourg,away,0.4691,2.132,2.45,0.1493,0.0594,0.02574,19.4713,-19.4713,736.9908,False
2022-09-09,N1,Volendam,Go Ahead Eagles,away,0.553,1.808,2.6,0.4379,0.0624,0.04,19.8003,31.6805,526.6887,True
2022-09-09,B1,St Truiden,Standard,home,0.5546,1.803,2.15,0.1925,0.0712,0.04,49.8649,-49.8649,1196.7568,False
2022-09-09,P1,Guimaraes,Santa Clara,home,0.5996,1.668,1.95,0.1691,0.0569,0.04,40.0859,38.0816,1040.2299,True
2022-09-10,D1,RB Leipzig,Dortmund,away,0.4436,2.254,2.75,0.22,0.0548,0.03142,34.1345,-34.1345,1052.2605,False
2022-09-10,N1,Excelsior,FC Emmen,home,0.5264,1.9,3.3,0.7373,0.0517,0.04,21.0675,48.4554,575.144,True
2022-09-10,D1,Hertha,Leverkusen,away,0.6046,1.654,1.9,0.1487,0.0541,0.04,46.3943,-46.3943,1113.4634,False
2022-09-10,B1,Oud-Heverlee Leuven,Charleroi,home,0.4233,2.362,2.75,0.1641,0.0713,0.02345,28.0639,49.1119,1245.8687,True
2022-09-10,SP1,Vallecano,Valencia,away,0.4074,2.454,2.87,0.1693,0.0527,0.02263,12.5265,-12.5265,541.0069,False
2022-09-10,D1,Hoffenheim,Mainz,away,0.4085,2.448,2.9,0.1847,0.0559,0.02431,27.0683,-27.0683,1086.3951,False
2022-09-10,T1,Konyaspor,Hatayspor,home,0.6759,1.479,1.7,0.1491,0.0488,0.04,40.7762,28.5434,1047.9487,True
2022-09-10,G1,Ionikos,Atromitos,home,0.5183,1.929,2.25,0.1662,0.0511,0.03325,46.0518,-46.0518,1338.9654,False
2022-09-10,D1,Schalke 04,Bochum,away,0.4028,2.483,3.5,0.4098,0.0489,0.04,42.0904,-42.0904,1010.1701,False
2022-09-10,F1,Marseille,Lille,home,0.6414,1.559,1.95,0.2508,0.0462,0.04,28.0298,26.6283,727.3727,True
2022-09-11,F1,Toulouse,Reims,away,0.4378,2.284,3.2,0.401,0.0528,0.04,27.9311,-27.9311,670.3466,False
2022-09-11,F1,Lorient,Nantes,away,0.4027,2.483,3.75,0.5101,0.0505,0.04,29.0949,-29.0949,698.2778,False
2022-09-11,I1,Sassuolo,Udinese,away,0.4349,2.299,2.55,0.1089,0.0482,0.01757,9.6581,14.9701,564.6638,True
2022-09-11,I1,Lecce,Monza,home,0.5529,1.809,2.25,0.2441,0.0511,0.04,22.9039,-22.9039,549.6937,False
2022-09-11,B1,Westerlo,Anderlecht,away,0.7039,1.421,2.45,0.7244,0.0683,0.04,49.8347,-49.8347,1196.0339,False
2022-09-11,D1,FC Koln,Union Berlin,away,0.4639,2.156,2.9,0.3453,0.0609,0.04,40.4068,76.7729,1086.943,True
2022-09-11,T1,Kasimpasa,Galatasaray,home,0.4086,2.447,3.75,0.5324,0.0704,0.04,41.9179,-41.9179,1006.0308,False
2022-09-11,P1,Pacos Ferreira,Casa Pia,draw,0.4812,2.078,3.1,0.4919,0.0614,0.04,41.6092,-41.6092,998.6207,False
2022-09-11,P1,Pacos Ferreira,Casa Pia,away,0.451,2.217,2.62,0.1816,0.0614,0.02803,27.9913,45.346,1043.9667,True
2022-09-11,P1,Arouca,Boavista,away,0.4092,2.444,2.75,0.1254,0.0566,0.01791,18.6974,32.7205,1076.6872,True
2022-09-11,P1,Maritimo,Gil Vicente,away,0.4246,2.355,2.62,0.1125,0.0578,0.01737,18.7021,30.2973,1106.9845,True
2022-09-11,F1,Ajaccio,Nice,away,0.4657,2.147,2.4,0.1177,0.053,0.02102,14.0907,19.727,690.0736,True
2022-09-11,B1,Cercle Brugge,Antwerp,away,0.616,1.623,2.4,0.4784,0.0679,0.04,47.8414,66.9779,1263.0118,True
2022-09-11,F1,Angers,Montpellier,away,0.5496,1.82,2.75,0.5113,0.0581,0.04,27.6029,-27.6029,662.4707,False
2022-09-11,G1,Panathinaikos,AEK,home,0.5003,1.999,2.25,0.1258,0.0511,0.02515,35.8302,44.7877,1469.4469,True
2022-09-11,G1,Asteras Tripolis,Aris,away,0.4941,2.024,2.6,0.2846,0.052,0.04,53.5586,85.6938,1424.6592,True
2022-09-12,T1,Besiktas,Buyuksehyr,away,0.4821,2.074,4.0,0.9286,0.0485,0.04,40.2412,120.7237,1126.7545,True
2022-09-16,E0,Nott'm Forest,Fulham,away,0.7674,1.303,2.62,1.0107,0.0483,0.04,18.8046,30.4635,500.5786,True
2022-09-16,F1,Auxerre,Lorient,away,0.5167,1.935,2.6,0.3435,0.058,0.04,26.4988,42.3981,704.8688,True
2022-09-16,P1,Portimonense,Chaves,away,0.4575,2.186,3.5,0.6013,0.0696,0.04,44.2794,-44.2794,1062.7051,False
2022-09-17,T1,Umraniyespor,Kasimpasa,away,0.4065,2.46,2.9,0.1787,0.067,0.02352,26.5013,50.3524,1177.1069,True
2022-09-17,G1,Atromitos,Lamia,home,0.5975,1.674,1.9,0.1353,0.0427,0.03758,55.2218,-55.2218,1414.2251,False
2022-09-17,N1,Waalwijk,Cambuur,home,0.5782,1.73,2.2,0.272,0.0517,0.04,23.0058,27.6069,602.751,True
2022-09-17,P1,Gil Vicente,Rio Ave,away,0.4834,2.069,3.8,0.8368,0.079,0.04,42.5082,-42.5082,1020.1969,False
2022-09-17,B1,Mechelen,Oud-Heverlee Leuven,away,0.4062,2.462,3.8,0.5434,0.0669,0.04,53.4507,-53.4507,1282.8159,False
2022-09-17,B1,Waregem,St Truiden,away,0.5334,1.875,2.45,0.3067,0.0643,0.04,50.5205,73.2547,1336.2665,True
